"Objective_function","Main_RecrDev_1994","Main_RecrDev_1995","Main_RecrDev_1996","Main_RecrDev_1997","Main_RecrDev_1998","Main_RecrDev_1999","Main_RecrDev_2000","Main_RecrDev_2001","Main_RecrDev_2002","Main_RecrDev_2003","Main_RecrDev_2004","Main_RecrDev_2005","Main_RecrDev_2006","Main_RecrDev_2007","Main_RecrDev_2008","Main_RecrDev_2009","Main_RecrDev_2010","Main_RecrDev_2011","Main_RecrDev_2012"
275.925,-0.168782,-0.0457053,-0.226498,0.112339,-0.19759,0.315026,0.172482,0.305166,-0.0489389,0.0926785,-0.284284,-0.170625,0.30135,-0.135529,-0.170855,-0.442951,0.0159839,0.502202,0.0745306
282.563,-0.18696,-0.0523798,-0.240843,0.107671,-0.209942,0.313357,0.158616,0.323601,-0.0414851,0.124952,-0.27961,-0.172555,0.323653,-0.136602,-0.168288,-0.437418,-0.00114996,0.512943,0.0624397
286.409,-0.216756,-0.049928,-0.248905,0.0718115,-0.213202,0.33041,0.162308,0.321124,-0.0392196,0.126114,-0.266653,-0.154347,0.337164,-0.122058,-0.203649,-0.429186,-0.0017589,0.538526,0.0582048
287.812,-0.226292,-0.0578392,-0.259316,0.0535841,-0.202663,0.338451,0.16829,0.324775,-0.0409206,0.123174,-0.269464,-0.148828,0.336727,-0.121076,-0.213276,-0.419504,0.0193673,0.535118,0.0596933
286.548,-0.239628,-0.0514925,-0.274188,0.0523273,-0.201367,0.316083,0.175507,0.328139,-0.0371244,0.114143,-0.257707,-0.135112,0.333996,-0.116437,-0.217659,-0.423787,0.0198219,0.523446,0.0910389
285.48,-0.253109,-0.0704935,-0.262206,0.0524955,-0.19884,0.313066,0.205033,0.336927,-0.0351986,0.102188,-0.246246,-0.131029,0.330024,-0.122077,-0.211939,-0.417693,0.0291137,0.517566,0.0624183
282.784,-0.209314,-0.0978421,-0.250136,0.0581495,-0.180068,0.327372,0.188607,0.325199,-0.0252811,0.0967505,-0.243711,-0.123574,0.346168,-0.123126,-0.229907,-0.436431,0.0242472,0.501889,0.051008
285.698,-0.259125,-0.0845999,-0.250876,0.073533,-0.181181,0.31444,0.204586,0.305272,-0.0272694,0.093403,-0.254635,-0.11096,0.348781,-0.110584,-0.201724,-0.443962,0.0299667,0.490216,0.0647189
284.088,-0.23756,-0.0953827,-0.245547,0.0720022,-0.17379,0.32276,0.219355,0.298423,-0.034433,0.0922822,-0.259593,-0.109017,0.353019,-0.107948,-0.210753,-0.457896,0.029775,0.490532,0.0537721
288.501,-0.236547,-0.0939486,-0.241434,0.0527483,-0.194842,0.321571,0.216064,0.303349,-0.0444874,0.106128,-0.25324,-0.102169,0.356065,-0.107559,-0.176674,-0.452122,0.0483695,0.457817,0.0409114
290.862,-0.22259,-0.102685,-0.243684,0.0458567,-0.181371,0.319447,0.226959,0.300496,-0.0373807,0.11319,-0.260998,-0.10551,0.349229,-0.10339,-0.179512,-0.437287,0.0519357,0.444797,0.0224984
287.243,-0.223595,-0.0762703,-0.244384,0.0493479,-0.190034,0.318882,0.236992,0.313419,-0.0525458,0.101998,-0.258995,-0.103009,0.353896,-0.106467,-0.180432,-0.421536,0.0534696,0.424154,0.00511127
286.379,-0.208078,-0.0797068,-0.259798,0.0705904,-0.207183,0.33266,0.252908,0.303091,-0.0588514,0.0940185,-0.258955,-0.0828204,0.355565,-0.118667,-0.165883,-0.407838,0.0311258,0.411323,-0.00350241
281.96,-0.207874,-0.0695688,-0.279129,0.0829356,-0.195729,0.319059,0.241886,0.276347,-0.0689703,0.103754,-0.255653,-0.0917172,0.346976,-0.0908751,-0.160018,-0.394238,0.031387,0.397139,0.0142874
282.155,-0.212677,-0.0648001,-0.282134,0.0973049,-0.195907,0.309965,0.231506,0.28799,-0.062053,0.0985426,-0.265854,-0.095817,0.343181,-0.0861119,-0.154493,-0.404527,0.026479,0.405258,0.0241461
280.625,-0.19172,-0.0596788,-0.282767,0.106979,-0.198569,0.296941,0.231829,0.29062,-0.065059,0.0804349,-0.272936,-0.115982,0.348179,-0.0836168,-0.169491,-0.386502,0.0345556,0.411581,0.0252027
281.393,-0.178603,-0.0544221,-0.277171,0.0928152,-0.225457,0.326969,0.207099,0.293495,-0.0558248,0.0745953,-0.275961,-0.11882,0.352282,-0.0854993,-0.191271,-0.385551,0.046585,0.427061,0.0276791
281.396,-0.175124,-0.0527379,-0.277299,0.118469,-0.244778,0.336843,0.208313,0.302261,-0.0621953,0.0631953,-0.278543,-0.133782,0.340964,-0.0800413,-0.17688,-0.39512,0.044578,0.435903,0.0259757
281.413,-0.16212,-0.0312993,-0.264085,0.129465,-0.260414,0.339906,0.204008,0.292694,-0.0642607,0.0664596,-0.287815,-0.140413,0.336558,-0.0820384,-0.176756,-0.400744,0.0424944,0.444938,0.0134214
279.568,-0.163356,0.00659275,-0.249144,0.108933,-0.253776,0.346082,0.213331,0.269267,-0.0587004,0.0617614,-0.280679,-0.141014,0.330874,-0.08692,-0.180826,-0.417242,0.0414789,0.442817,0.0105207
285.994,-0.138462,-0.00387113,-0.239609,0.113851,-0.269165,0.338402,0.233161,0.26279,-0.0674605,0.0532407,-0.268977,-0.14573,0.317052,-0.0895433,-0.177508,-0.430937,0.0442212,0.429448,0.0390994
285.975,-0.135735,-0.00352588,-0.234357,0.106237,-0.299612,0.330678,0.239032,0.260427,-0.0635083,0.0565949,-0.260969,-0.146569,0.318958,-0.0914457,-0.196293,-0.414158,0.0517008,0.435902,0.0466445
288.685,-0.12681,0.000632165,-0.267549,0.102632,-0.286295,0.316613,0.229511,0.272377,-0.0637075,0.0353997,-0.26165,-0.143614,0.328271,-0.101369,-0.180912,-0.407029,0.0530223,0.453569,0.0469087
287.085,-0.15629,0.0276943,-0.265758,0.105217,-0.280187,0.307063,0.230874,0.263366,-0.0673173,0.0336965,-0.264642,-0.147295,0.322393,-0.105508,-0.185165,-0.413419,0.060607,0.4651,0.0695705
287.604,-0.164209,0.0273169,-0.281247,0.0900129,-0.281221,0.315497,0.222489,0.265876,-0.0653167,0.0368563,-0.265235,-0.147388,0.32142,-0.11362,-0.180745,-0.391157,0.0772935,0.470877,0.0624994
288.273,-0.15459,0.0108634,-0.302126,0.101104,-0.284648,0.323929,0.213823,0.277631,-0.0738528,0.0288662,-0.280097,-0.140042,0.324657,-0.122687,-0.180482,-0.393706,0.0854068,0.478347,0.087604
285.104,-0.164784,0.00593546,-0.296948,0.124485,-0.269303,0.330174,0.221833,0.277166,-0.0787092,0.0347572,-0.272434,-0.143383,0.333807,-0.131526,-0.20235,-0.397043,0.0808775,0.467728,0.0797168
282.62,-0.172641,-0.0111831,-0.323304,0.146573,-0.292389,0.339359,0.217181,0.293939,-0.0802347,0.0376608,-0.278659,-0.14743,0.325784,-0.150059,-0.18272,-0.384052,0.0764282,0.469383,0.116362
282.281,-0.189689,-0.00974194,-0.312109,0.146658,-0.307578,0.333416,0.212438,0.296798,-0.0798006,0.0347253,-0.259625,-0.149709,0.324986,-0.140318,-0.19199,-0.363281,0.0903461,0.468299,0.0961751
281.285,-0.187201,-0.0108052,-0.325542,0.17745,-0.316842,0.319299,0.244082,0.314059,-0.0897558,0.0469907,-0.288943,-0.140205,0.338087,-0.139968,-0.201839,-0.352512,0.0722292,0.457398,0.0840196
280.903,-0.174177,-0.0212035,-0.327668,0.182528,-0.319676,0.311052,0.251605,0.328119,-0.0875408,0.0352656,-0.284119,-0.141271,0.341043,-0.139479,-0.216172,-0.357177,0.0626136,0.450469,0.105789
285.352,-0.160847,-0.0450123,-0.314,0.184529,-0.321964,0.317131,0.27099,0.321012,-0.0873771,0.0356328,-0.285945,-0.143725,0.322399,-0.12802,-0.21709,-0.353887,0.0521261,0.448279,0.105769
282.789,-0.133311,-0.0419098,-0.305725,0.185212,-0.310107,0.310889,0.268622,0.316728,-0.0879151,0.0297903,-0.283237,-0.145408,0.315753,-0.130162,-0.22116,-0.366885,0.0405731,0.444381,0.113873
282.181,-0.131151,-0.0436736,-0.320646,0.190269,-0.300016,0.309187,0.264139,0.313968,-0.0753115,0.0268998,-0.278708,-0.151514,0.293619,-0.141512,-0.211809,-0.365251,0.0300066,0.4562,0.135303
282.523,-0.114101,-0.06358,-0.332848,0.21745,-0.275482,0.316275,0.247751,0.289158,-0.0712602,0.0261328,-0.282979,-0.15321,0.284163,-0.145692,-0.236755,-0.346841,0.0397039,0.441853,0.160261
282.331,-0.0980824,-0.0681785,-0.347331,0.235798,-0.287033,0.314391,0.242456,0.290107,-0.0701519,0.0198092,-0.273758,-0.170557,0.292999,-0.139214,-0.230258,-0.338707,0.041093,0.433029,0.153588
280.107,-0.101026,-0.0678591,-0.345529,0.233791,-0.314458,0.311954,0.262771,0.278002,-0.0619696,0.0210881,-0.275851,-0.161501,0.301176,-0.147855,-0.229426,-0.342758,0.042172,0.442271,0.155009
278.948,-0.103106,-0.0671037,-0.34051,0.231265,-0.311907,0.314636,0.260499,0.277982,-0.0606079,0.0154815,-0.275165,-0.161758,0.298467,-0.145919,-0.230074,-0.342633,0.0385544,0.448287,0.153611
280.606,-0.12108,-0.0748744,-0.355531,0.249423,-0.292502,0.304257,0.273594,0.280566,-0.0746115,0.0400758,-0.276566,-0.17297,0.277497,-0.133291,-0.217946,-0.348052,0.0245657,0.429468,0.187976
282.941,-0.12527,-0.0684061,-0.350938,0.249142,-0.283774,0.291746,0.267526,0.279352,-0.0802466,0.0343627,-0.249214,-0.169598,0.27527,-0.132263,-0.209583,-0.33864,0.0280285,0.426861,0.155645
283.298,-0.152222,-0.0606222,-0.351497,0.255943,-0.299081,0.286922,0.280845,0.277121,-0.0714514,0.0256956,-0.255397,-0.167522,0.274983,-0.111099,-0.207754,-0.349463,0.0261662,0.44108,0.157353
282.708,-0.151864,-0.0600335,-0.351289,0.253922,-0.286538,0.279664,0.265952,0.2748,-0.056355,0.0188883,-0.259848,-0.17588,0.260428,-0.101796,-0.209502,-0.367176,0.0530486,0.426421,0.187159
284.162,-0.157138,-0.0727703,-0.342448,0.262244,-0.296597,0.282965,0.27268,0.265189,-0.0759623,0.0238904,-0.257974,-0.172995,0.269972,-0.10688,-0.194052,-0.374457,0.0418223,0.431879,0.200632
283.146,-0.152085,-0.0453884,-0.342072,0.235094,-0.30937,0.284286,0.276852,0.27962,-0.0791364,0.020971,-0.256382,-0.174695,0.27789,-0.120555,-0.203961,-0.373718,0.0468841,0.431062,0.204706
283.601,-0.161586,-0.0480624,-0.330827,0.23057,-0.311464,0.287868,0.285635,0.273073,-0.0684649,0.0251945,-0.268265,-0.18107,0.265954,-0.121351,-0.20021,-0.364232,0.0361546,0.446389,0.204693
281.396,-0.164266,-0.0471452,-0.339358,0.228411,-0.331964,0.304983,0.290923,0.292261,-0.0825409,-0.00640663,-0.263925,-0.182049,0.262499,-0.108675,-0.191421,-0.337383,0.0407787,0.456739,0.178539
283.768,-0.163965,-0.0592095,-0.321388,0.24702,-0.333216,0.304387,0.283701,0.294624,-0.066502,0.0070344,-0.276927,-0.18493,0.264193,-0.0938371,-0.19548,-0.339886,0.0136988,0.457019,0.163662
283.688,-0.1771,-0.0360215,-0.307768,0.255247,-0.327276,0.318098,0.272826,0.277527,-0.0611993,-0.00992267,-0.267462,-0.180633,0.253862,-0.0907948,-0.177602,-0.334599,0.0125856,0.454609,0.125624
288.323,-0.157529,-0.0465035,-0.297393,0.241602,-0.308427,0.30919,0.274919,0.294009,-0.056986,-0.0207712,-0.264604,-0.179112,0.256721,-0.067964,-0.190985,-0.32153,0.00111914,0.462162,0.0720854
291.359,-0.129224,-0.0451231,-0.300517,0.24655,-0.316265,0.31055,0.252244,0.29339,-0.0471745,-0.0243981,-0.271187,-0.184665,0.247775,-0.0573247,-0.179214,-0.310584,0.00099012,0.450577,0.063601
289.757,-0.0967375,-0.0444159,-0.318955,0.259149,-0.307156,0.298154,0.251532,0.306331,-0.0366568,-0.0192857,-0.282486,-0.194009,0.234392,-0.0662307,-0.156237,-0.305907,-0.019483,0.443497,0.0545046
287.233,-0.124217,-0.0520849,-0.307899,0.225547,-0.313685,0.305926,0.239818,0.319677,-0.0343755,-0.015438,-0.2768,-0.178064,0.24433,-0.0695237,-0.15532,-0.309403,-0.0206953,0.452344,0.0698634
287.335,-0.140191,-0.039184,-0.287735,0.249081,-0.324886,0.287215,0.21772,0.317498,-0.0108565,-0.0145742,-0.278607,-0.176446,0.242731,-0.0679068,-0.160176,-0.304517,-0.00718971,0.448969,0.0490554
286.118,-0.14874,-0.0288066,-0.296644,0.236407,-0.342867,0.297845,0.223296,0.321663,-0.00570334,-0.00218032,-0.270455,-0.179049,0.246296,-0.0726065,-0.169147,-0.304919,0.00118498,0.447546,0.0468786
287.488,-0.168153,-0.0303663,-0.306041,0.234155,-0.339152,0.301363,0.223796,0.313785,-0.00596621,0.00732595,-0.264936,-0.185732,0.243352,-0.0647737,-0.157845,-0.288993,-0.00477018,0.446735,0.0462158
285.559,-0.150574,-0.0272272,-0.318948,0.226059,-0.360643,0.319109,0.219417,0.287623,-0.00108066,0.00187064,-0.271843,-0.192416,0.249183,-0.0588813,-0.160136,-0.280515,0.0206499,0.448715,0.0496374
281.046,-0.170087,-0.0355214,-0.312658,0.199096,-0.351445,0.332533,0.216906,0.305143,0.0128001,-0.0107124,-0.263406,-0.200212,0.249441,-0.0540377,-0.150257,-0.291813,0.0257679,0.439346,0.0591168
281.538,-0.150166,-0.0322358,-0.317331,0.180343,-0.356958,0.33372,0.218779,0.310778,0.0131153,-0.00939782,-0.276292,-0.195175,0.265507,-0.0674992,-0.153437,-0.297884,0.0392037,0.437706,0.0572244
285.039,-0.166512,-0.0323427,-0.317218,0.217972,-0.36296,0.345322,0.220798,0.302197,0.0167408,0.00306655,-0.283213,-0.181575,0.271539,-0.0761275,-0.158755,-0.300256,0.0209455,0.423746,0.0566338
289.164,-0.173838,-0.0482261,-0.335575,0.217739,-0.343909,0.358661,0.2299,0.29468,0.00710208,0.00271618,-0.264444,-0.182109,0.266192,-0.090061,-0.177697,-0.281117,0.0383586,0.427016,0.0546122
286.492,-0.163082,-0.0504956,-0.320871,0.216994,-0.348044,0.355473,0.219544,0.284897,0.0199203,-0.0060904,-0.266164,-0.191534,0.261179,-0.0848268,-0.177102,-0.288572,0.0414342,0.434012,0.063328
289.483,-0.170049,-0.0439759,-0.339077,0.215495,-0.341012,0.361349,0.208827,0.28331,0.0153977,-0.00838658,-0.26496,-0.184991,0.262532,-0.0665951,-0.169532,-0.289374,0.0387484,0.44034,0.0519523
287.699,-0.187431,-0.0344586,-0.358827,0.227006,-0.345141,0.362212,0.211812,0.29759,0.0207735,-0.0302519,-0.267709,-0.182525,0.260061,-0.0546487,-0.177969,-0.291708,0.0496309,0.450758,0.0508265
290.569,-0.157483,-0.0370577,-0.363889,0.226279,-0.353131,0.372243,0.204679,0.281598,0.0362714,-0.0241704,-0.274458,-0.172684,0.2611,-0.0662975,-0.185494,-0.278373,0.0500639,0.443301,0.0375019
291.484,-0.139025,-0.0278699,-0.361511,0.22842,-0.371347,0.371837,0.214012,0.28135,0.0250175,-0.0327537,-0.289644,-0.173562,0.259614,-0.0901931,-0.187598,-0.26801,0.0720569,0.452179,0.0370253
288.802,-0.131629,-0.0441222,-0.378338,0.220645,-0.329657,0.365488,0.211865,0.27015,0.0330299,-0.0226923,-0.287004,-0.159118,0.262383,-0.10034,-0.175815,-0.275259,0.0610261,0.431005,0.0483829
286.83,-0.131326,-0.0651534,-0.388968,0.184575,-0.319533,0.362913,0.206407,0.25975,0.0424374,-0.0218171,-0.281733,-0.160317,0.261191,-0.0905493,-0.175958,-0.279932,0.0654467,0.441129,0.0914384
291.422,-0.13401,-0.0640538,-0.402126,0.175583,-0.316496,0.365376,0.237012,0.27614,0.0296834,-0.0331821,-0.291146,-0.156259,0.259846,-0.0836501,-0.172439,-0.290227,0.0791058,0.440748,0.0800956
286.28,-0.139004,-0.0542481,-0.381201,0.19929,-0.313676,0.352417,0.226044,0.279289,0.0183755,-0.0318885,-0.314848,-0.164076,0.272346,-0.101829,-0.191411,-0.295491,0.0942828,0.436507,0.109122
288.471,-0.152278,-0.0318832,-0.382502,0.204374,-0.302762,0.357843,0.231664,0.274319,0.0160819,-0.0545333,-0.32692,-0.169341,0.276023,-0.0924888,-0.178834,-0.31817,0.0884047,0.439949,0.121052
285.75,-0.143115,-0.0432022,-0.377677,0.202051,-0.277035,0.359233,0.225667,0.247701,0.0199978,-0.0462038,-0.333123,-0.161227,0.278202,-0.104365,-0.170477,-0.329243,0.0819638,0.446014,0.124837
285.257,-0.123901,-0.0270453,-0.382532,0.212537,-0.259141,0.353483,0.239655,0.231723,0.0176923,-0.0443141,-0.338069,-0.150286,0.282826,-0.101836,-0.188246,-0.338719,0.0818054,0.446913,0.0874572
285.027,-0.110898,-0.0292795,-0.386646,0.18643,-0.253205,0.332405,0.236173,0.239709,0.0187805,-0.0543112,-0.342445,-0.14658,0.29506,-0.112706,-0.182724,-0.325519,0.0791514,0.46676,0.0898442
285.986,-0.110883,-0.0280131,-0.381077,0.17217,-0.243285,0.339028,0.253047,0.23155,0.0237369,-0.0541114,-0.349825,-0.162559,0.281938,-0.103281,-0.187912,-0.343552,0.0937753,0.491021,0.0782308
286.54,-0.109431,-0.0390877,-0.377028,0.139207,-0.245698,0.341974,0.262655,0.230789,0.0281831,-0.0591283,-0.322233,-0.149127,0.262203,-0.100164,-0.171779,-0.351238,0.10804,0.484091,0.0677719
287.407,-0.121129,-0.0460286,-0.358096,0.124643,-0.222998,0.361433,0.259719,0.219769,0.0351133,-0.0461532,-0.318806,-0.155892,0.258055,-0.0914514,-0.180036,-0.353243,0.107587,0.477066,0.0504482
281.528,-0.1293,-0.0603904,-0.350585,0.118741,-0.216811,0.382637,0.248986,0.217329,0.0332441,-0.0158546,-0.311555,-0.166061,0.248687,-0.0986,-0.169743,-0.352364,0.129006,0.444473,0.0481604
282.205,-0.102382,-0.0409221,-0.363427,0.114059,-0.217067,0.370286,0.25237,0.210403,0.0328268,-0.00918976,-0.31496,-0.171487,0.235877,-0.0996359,-0.179021,-0.366198,0.128426,0.453958,0.0660819
278.987,-0.126448,-0.0251722,-0.353818,0.127879,-0.213742,0.359781,0.251153,0.215221,0.0451798,-0.0102556,-0.3257,-0.184928,0.235949,-0.0929265,-0.167261,-0.370819,0.136823,0.442954,0.0561291
280.961,-0.131135,-0.0406788,-0.366385,0.136679,-0.228096,0.370765,0.253899,0.20946,0.0231262,-0.00937081,-0.314573,-0.166545,0.246817,-0.0844866,-0.183057,-0.381584,0.153274,0.44791,0.0639817
283.55,-0.104419,-0.00773403,-0.360448,0.14859,-0.214045,0.376331,0.268182,0.193098,0.0112241,-0.0251967,-0.314755,-0.181138,0.257346,-0.0850571,-0.192934,-0.392948,0.147371,0.432687,0.0438459
281.624,-0.118156,-0.0157553,-0.366487,0.146403,-0.218609,0.37978,0.276116,0.19891,0.00789,-0.0126423,-0.318999,-0.178506,0.267188,-0.0680299,-0.202615,-0.40526,0.155068,0.433356,0.0403471
282.564,-0.120658,-0.0140763,-0.37961,0.151542,-0.216737,0.382648,0.250017,0.19492,0.0197757,0.00640613,-0.311204,-0.192051,0.275437,-0.0766151,-0.205082,-0.441686,0.164186,0.433097,0.0796908
282.549,-0.13242,-0.00577065,-0.389917,0.14935,-0.211672,0.373838,0.242014,0.189693,0.0266526,0.0241579,-0.311291,-0.187238,0.275381,-0.0761295,-0.219273,-0.410198,0.152673,0.415461,0.094689
280.802,-0.106526,-0.0269752,-0.445622,0.133049,-0.212375,0.38861,0.266041,0.196447,0.0313965,0.0205039,-0.313724,-0.182514,0.272975,-0.0833417,-0.219497,-0.41657,0.182762,0.448001,0.0673589
279.925,-0.117311,-0.0462475,-0.438447,0.130601,-0.192699,0.394921,0.277209,0.201385,0.0241595,0.0106267,-0.295321,-0.193586,0.270013,-0.0845469,-0.225245,-0.412538,0.171997,0.455118,0.0699111
278.117,-0.129442,-0.0686119,-0.424265,0.135686,-0.182603,0.391349,0.284464,0.210045,0.0286891,0.0206288,-0.30123,-0.196815,0.273031,-0.0794398,-0.24054,-0.425596,0.17399,0.451674,0.0789878
279.091,-0.133322,-0.0687072,-0.416,0.126169,-0.18465,0.389743,0.283218,0.209195,0.0180979,0.0214353,-0.326915,-0.186585,0.279888,-0.072952,-0.249725,-0.431682,0.175084,0.463387,0.104321
278.685,-0.138835,-0.0635518,-0.405488,0.146485,-0.196192,0.377856,0.269041,0.20676,0.0297085,0.0296062,-0.315784,-0.200587,0.271902,-0.0810922,-0.243848,-0.435976,0.175882,0.457745,0.116368
278.842,-0.133393,-0.0818291,-0.392942,0.150718,-0.198785,0.380865,0.255783,0.202689,0.0413741,0.0255125,-0.302034,-0.197583,0.259084,-0.0830157,-0.23723,-0.456016,0.197266,0.455381,0.114156
281.141,-0.155584,-0.0604521,-0.392225,0.140256,-0.176983,0.386498,0.255702,0.191556,0.0361712,0.023619,-0.29014,-0.191021,0.272125,-0.0970882,-0.231382,-0.465128,0.196461,0.440567,0.117047
276.398,-0.128009,-0.0826529,-0.407903,0.145696,-0.165122,0.383782,0.250485,0.194506,0.0336385,0.0251606,-0.291895,-0.190438,0.279371,-0.113635,-0.20564,-0.45871,0.191681,0.432891,0.106794
278.362,-0.150919,-0.0814412,-0.412872,0.177375,-0.159837,0.379748,0.25183,0.188842,0.0460153,0.0330064,-0.29685,-0.181024,0.281315,-0.112035,-0.200395,-0.46383,0.180205,0.421565,0.099302
277.24,-0.0983726,-0.0714588,-0.399894,0.186406,-0.147303,0.369558,0.252384,0.158486,0.0461873,0.046126,-0.29997,-0.177674,0.27969,-0.112926,-0.193491,-0.450228,0.153234,0.420646,0.0385987
275.486,-0.106126,-0.0607258,-0.381597,0.174614,-0.177755,0.361942,0.283395,0.141,0.0373592,0.0455137,-0.312316,-0.175724,0.27761,-0.117199,-0.180906,-0.444895,0.157003,0.425166,0.0536422
273.715,-0.126229,-0.058352,-0.394734,0.173086,-0.186471,0.368921,0.294051,0.152773,0.0585531,0.0590199,-0.32531,-0.164258,0.272647,-0.0946209,-0.183886,-0.440716,0.153982,0.440895,0.000649486
276.623,-0.129974,-0.0444097,-0.39929,0.176082,-0.189868,0.371427,0.294965,0.159053,0.0832524,0.0551651,-0.346372,-0.176466,0.275117,-0.0959826,-0.18875,-0.451751,0.148502,0.463087,-0.00378636
278.114,-0.138283,-0.0758167,-0.394947,0.206884,-0.179162,0.375839,0.29009,0.15928,0.0946025,0.0521222,-0.332214,-0.191465,0.28031,-0.0834205,-0.210827,-0.438891,0.133852,0.456502,-0.0044571
279.388,-0.168058,-0.0800412,-0.396318,0.205322,-0.152657,0.390051,0.283213,0.168614,0.0910234,0.0605681,-0.319277,-0.204424,0.282473,-0.0912282,-0.203153,-0.421433,0.141165,0.453042,-0.038882
279.859,-0.172477,-0.078812,-0.376445,0.220607,-0.152618,0.374764,0.273443,0.160212,0.0853208,0.054989,-0.324754,-0.193695,0.282266,-0.101968,-0.207114,-0.405048,0.138025,0.422749,0.000555205
277.21,-0.117557,-0.054188,-0.38216,0.219361,-0.170417,0.376364,0.277305,0.153892,0.0757473,0.0349337,-0.316966,-0.197144,0.273379,-0.125246,-0.213223,-0.383196,0.134059,0.438589,-0.0235329
278.438,-0.114766,-0.0377858,-0.382635,0.231235,-0.16057,0.383779,0.260481,0.140716,0.0763364,0.0280497,-0.323076,-0.198995,0.272829,-0.122254,-0.205412,-0.365923,0.125716,0.415782,-0.0235066
278.799,-0.131481,-0.0518236,-0.406102,0.229409,-0.145937,0.392878,0.276036,0.137812,0.0725491,0.000975759,-0.293673,-0.201398,0.265089,-0.131265,-0.189012,-0.375912,0.144583,0.406933,0.000337621
278.601,-0.117335,-0.0443985,-0.40654,0.223775,-0.119106,0.386504,0.281699,0.128235,0.0668784,0.00945387,-0.288896,-0.191928,0.255198,-0.155605,-0.192053,-0.387193,0.13437,0.403888,0.013054
279.945,-0.1104,-0.0892763,-0.374437,0.246565,-0.103502,0.378454,0.280279,0.129599,0.0771853,-0.00111131,-0.277489,-0.192065,0.250556,-0.171563,-0.200918,-0.387328,0.149685,0.407112,-0.0113468
282.098,-0.150323,-0.0729773,-0.375282,0.224279,-0.115538,0.384542,0.285246,0.128039,0.0721478,-0.0131038,-0.283424,-0.18221,0.248961,-0.17151,-0.201236,-0.348872,0.16291,0.4149,-0.00654881
280.757,-0.180164,-0.0781977,-0.375825,0.254774,-0.102195,0.378846,0.275832,0.114189,0.0685955,-0.0161819,-0.27975,-0.17988,0.249011,-0.170577,-0.196364,-0.340575,0.178678,0.416749,-0.0169639
280.968,-0.180911,-0.0697104,-0.353046,0.286934,-0.0853946,0.355399,0.245092,0.116635,0.0650914,-0.023871,-0.275971,-0.177727,0.236827,-0.176495,-0.179735,-0.354123,0.177825,0.424361,-0.0311803
281.14,-0.205229,-0.0963744,-0.344939,0.29672,-0.079447,0.37385,0.260868,0.111497,0.0696764,-0.0322325,-0.278006,-0.18361,0.247577,-0.179122,-0.167666,-0.356846,0.165869,0.447494,-0.0500767
279.206,-0.186875,-0.0913276,-0.357937,0.293116,-0.0902713,0.376246,0.255613,0.11092,0.0642599,-0.0373838,-0.277798,-0.187953,0.238832,-0.187349,-0.153004,-0.348992,0.153559,0.46866,-0.0423154
280.104,-0.157078,-0.110759,-0.351906,0.315517,-0.098736,0.364535,0.235311,0.112812,0.0634009,-0.0306749,-0.278516,-0.192285,0.230203,-0.182585,-0.152586,-0.344503,0.156769,0.475387,-0.0543047
284.314,-0.160189,-0.111322,-0.349857,0.339549,-0.116212,0.361224,0.227755,0.120763,0.0379468,-0.0195045,-0.276033,-0.184215,0.212183,-0.185856,-0.148196,-0.359164,0.154579,0.504905,-0.048356
283.14,-0.120081,-0.102579,-0.343866,0.319797,-0.140385,0.379294,0.215561,0.100517,0.0234086,-0.0114641,-0.285692,-0.186857,0.218576,-0.183745,-0.144065,-0.344893,0.16836,0.484041,-0.0459284
282.383,-0.173731,-0.0934959,-0.356524,0.30193,-0.134384,0.380959,0.231905,0.105996,0.031167,0.00860829,-0.280213,-0.187004,0.228286,-0.18204,-0.156522,-0.350216,0.185806,0.467155,-0.0276835
283.917,-0.191826,-0.0877782,-0.33361,0.313242,-0.134582,0.384995,0.228132,0.11961,0.0126941,0.0058779,-0.289426,-0.187384,0.210975,-0.179163,-0.149477,-0.371078,0.198612,0.45552,-0.00533292
285.487,-0.209163,-0.074903,-0.337304,0.320834,-0.119256,0.393348,0.206569,0.117973,0.0205682,0.0109893,-0.292921,-0.177678,0.218337,-0.197544,-0.143793,-0.363101,0.198859,0.440656,-0.0124704
289.694,-0.198808,-0.100267,-0.304906,0.304348,-0.128594,0.399347,0.188491,0.129833,0.0190836,0.0166718,-0.281796,-0.172156,0.222556,-0.210812,-0.142298,-0.364112,0.201239,0.420937,0.00124246
